participant_id,condition,week,imageid,time_point,accuracy,belief,confidence,ground_truth,seen,ai_usage,ai_image_usage,ai_literacy
67529d0aecb73bfe140d521f,Critical Thinking,0,8,before,0,1,48,fake,False,4-6 hours a day,Everyday,6.5
67529d0aecb73bfe140d521f,Critical Thinking,0,8,with,0,1,41,fake,False,4-6 hours a day,Everyday,6.5
67529d0aecb73bfe140d521f,Critical Thinking,0,108,after,1,0,61,fake,False,4-6 hours a day,Everyday,6.5
6756a94929aa9c7782b3ab2a,Critical Thinking,0,5,before,1,0,100,fake,False,Once a month,Rarely,3.1666666666666665
6756a94929aa9c7782b3ab2a,Critical Thinking,0,5,with,1,0,100,fake,False,Once a month,Rarely,3.1666666666666665
6756a94929aa9c7782b3ab2a,Critical Thinking,0,105,after,1,0,94,fake,False,Once a month,Rarely,3.1666666666666665
6756a94929aa9c7782b3ab2a,Critical Thinking,0,12,before,1,1,66,real,False,Once a month,Rarely,3.1666666666666665
6756a94929aa9c7782b3ab2a,Critical Thinking,0,12,with,1,1,50,real,False,Once a month,Rarely,3.1666666666666665
6756a94929aa9c7782b3ab2a,Critical Thinking,0,112,after,1,1,55,real,False,Once a month,Rarely,3.1666666666666665
6756a94929aa9c7782b3ab2a,Critical Thinking,0,0,before,1,0,0,fake,False,Once a month,Rarely,3.1666666666666665
6756a94929aa9c7782b3ab2a,Critical Thinking,0,0,with,1,0,100,fake,False,Once a month,Rarely,3.1666666666666665
6756a94929aa9c7782b3ab2a,Critical Thinking,0,100,after,1,0,77,fake,False,Once a month,Rarely,3.1666666666666665
6756a94929aa9c7782b3ab2a,Critical Thinking,0,9,before,1,1,55,real,False,Once a month,Rarely,3.1666666666666665
6756a94929aa9c7782b3ab2a,Critical Thinking,0,9,with,1,1,85,real,False,Once a month,Rarely,3.1666666666666665
6756a94929aa9c7782b3ab2a,Critical Thinking,0,109,after,1,1,75,real,False,Once a month,Rarely,3.1666666666666665
675b6bf5887bccb7fad6c44d,Persuasive,0,11,before,1,0,100,fake,False,2-4 hours a day,Everyday,6.166666666666667
675b6bf5887bccb7fad6c44d,Persuasive,0,11,with,1,0,50,fake,False,2-4 hours a day,Everyday,6.166666666666667
675b6bf5887bccb7fad6c44d,Persuasive,0,111,after,1,0,50,fake,False,2-4 hours a day,Everyday,6.166666666666667
675b6bf5887bccb7fad6c44d,Persuasive,0,12,before,1,1,100,real,True,2-4 hours a day,Everyday,6.166666666666667
675b6bf5887bccb7fad6c44d,Persuasive,0,12,with,1,1,100,real,True,2-4 hours a day,Everyday,6.166666666666667
675b6bf5887bccb7fad6c44d,Persuasive,0,112,after,0,0,0,real,False,2-4 hours a day,Everyday,6.166666666666667
675b6bf5887bccb7fad6c44d,Persuasive,0,1,before,1,0,100,fake,False,2-4 hours a day,Everyday,6.166666666666667
675b6bf5887bccb7fad6c44d,Persuasive,0,1,with,1,0,99,fake,False,2-4 hours a day,Everyday,6.166666666666667
675b6bf5887bccb7fad6c44d,Persuasive,0,101,after,1,0,80,fake,False,2-4 hours a day,Everyday,6.166666666666667
675b6bf5887bccb7fad6c44d,Persuasive,0,9,before,0,0,0,real,False,2-4 hours a day,Everyday,6.166666666666667
675b6bf5887bccb7fad6c44d,Persuasive,0,9,with,1,1,100,real,False,2-4 hours a day,Everyday,6.166666666666667
675b6bf5887bccb7fad6c44d,Persuasive,0,109,after,1,1,60,real,True,2-4 hours a day,Everyday,6.166666666666667
675cf75e3c237ff931f4a43e,Critical Thinking,0,5,before,0,1,80,fake,False,Once a week,Once a month,6.166666666666667
675cf75e3c237ff931f4a43e,Critical Thinking,0,5,with,0,1,50,fake,False,Once a week,Once a month,6.166666666666667
675cf75e3c237ff931f4a43e,Critical Thinking,0,105,after,1,0,72,fake,False,Once a week,Once a month,6.166666666666667
675cf75e3c237ff931f4a43e,Critical Thinking,0,7,before,1,0,80,fake,False,Once a week,Once a month,6.166666666666667
675cf75e3c237ff931f4a43e,Critical Thinking,0,7,with,1,0,90,fake,False,Once a week,Once a month,6.166666666666667
675cf75e3c237ff931f4a43e,Critical Thinking,0,107,after,1,0,71,fake,False,Once a week,Once a month,6.166666666666667
675cf75e3c237ff931f4a43e,Critical Thinking,0,2,before,1,1,61,real,False,Once a week,Once a month,6.166666666666667
675cf75e3c237ff931f4a43e,Critical Thinking,0,2,with,1,1,89,real,False,Once a week,Once a month,6.166666666666667
675cf75e3c237ff931f4a43e,Critical Thinking,0,102,after,1,1,92,real,False,Once a week,Once a month,6.166666666666667
675cf75e3c237ff931f4a43e,Critical Thinking,0,12,before,1,1,92,real,False,Once a week,Once a month,6.166666666666667
675cf75e3c237ff931f4a43e,Critical Thinking,0,12,with,1,1,89,real,False,Once a week,Once a month,6.166666666666667
675cf75e3c237ff931f4a43e,Critical Thinking,0,112,after,1,1,91,real,False,Once a week,Once a month,6.166666666666667
67657279b0bce380fa33721e,Persuasive,0,12,before,1,1,75,real,False,0-2 hours a day,Once a week,5.166666666666667
67657279b0bce380fa33721e,Persuasive,0,12,with,1,1,45,real,False,0-2 hours a day,Once a week,5.166666666666667
67657279b0bce380fa33721e,Persuasive,0,112,after,1,1,68,real,False,0-2 hours a day,Once a week,5.166666666666667
67657279b0bce380fa33721e,Persuasive,0,9,before,0,0,55,real,False,0-2 hours a day,Once a week,5.166666666666667
67657279b0bce380fa33721e,Persuasive,0,9,with,0,0,60,real,False,0-2 hours a day,Once a week,5.166666666666667
67657279b0bce380fa33721e,Persuasive,0,109,after,0,0,85,real,False,0-2 hours a day,Once a week,5.166666666666667
67657279b0bce380fa33721e,Persuasive,0,7,before,0,1,40,fake,False,0-2 hours a day,Once a week,5.166666666666667
67657279b0bce380fa33721e,Persuasive,0,7,with,1,0,80,fake,False,0-2 hours a day,Once a week,5.166666666666667
67657279b0bce380fa33721e,Persuasive,0,107,after,1,0,70,fake,False,0-2 hours a day,Once a week,5.166666666666667
67657279b0bce380fa33721e,Persuasive,0,5,before,0,1,60,fake,False,0-2 hours a day,Once a week,5.166666666666667
67657279b0bce380fa33721e,Persuasive,0,5,with,1,0,60,fake,False,0-2 hours a day,Once a week,5.166666666666667
67657279b0bce380fa33721e,Persuasive,0,105,after,1,0,100,fake,False,0-2 hours a day,Once a week,5.166666666666667
67667c5a2dde32ea7b0b66c7,Critical Thinking,0,1,before,1,0,100,fake,False,Once a week,Rarely,6.0
67667c5a2dde32ea7b0b66c7,Critical Thinking,0,1,with,1,0,100,fake,False,Once a week,Rarely,6.0
67667c5a2dde32ea7b0b66c7,Critical Thinking,0,101,after,1,0,82,fake,False,Once a week,Rarely,6.0
67667c5a2dde32ea7b0b66c7,Critical Thinking,0,8,before,1,0,100,fake,False,Once a week,Rarely,6.0
67667c5a2dde32ea7b0b66c7,Critical Thinking,0,8,with,1,0,100,fake,False,Once a week,Rarely,6.0
67667c5a2dde32ea7b0b66c7,Critical Thinking,0,108,after,0,1,81,fake,False,Once a week,Rarely,6.0
67667c5a2dde32ea7b0b66c7,Critical Thinking,0,4,before,1,1,66,real,False,Once a week,Rarely,6.0
67667c5a2dde32ea7b0b66c7,Critical Thinking,0,4,with,1,1,84,real,False,Once a week,Rarely,6.0
67667c5a2dde32ea7b0b66c7,Critical Thinking,0,104,after,1,1,71,real,False,Once a week,Rarely,6.0
67667c5a2dde32ea7b0b66c7,Critical Thinking,0,6,before,1,1,70,real,True,Once a week,Rarely,6.0
67667c5a2dde32ea7b0b66c7,Critical Thinking,0,6,with,1,1,91,real,True,Once a week,Rarely,6.0
67667c5a2dde32ea7b0b66c7,Critical Thinking,0,106,after,1,1,50,real,False,Once a week,Rarely,6.0
67745cfb4893225ef8d4bc4a,Critical Thinking,0,6,before,0,0,62,real,False,Once a week,Once a week,5.166666666666667
67745cfb4893225ef8d4bc4a,Critical Thinking,0,6,with,0,0,79,real,False,Once a week,Once a week,5.166666666666667
67745cfb4893225ef8d4bc4a,Critical Thinking,0,106,after,0,0,70,real,False,Once a week,Once a week,5.166666666666667
67745cfb4893225ef8d4bc4a,Critical Thinking,0,5,before,1,0,51,fake,False,Once a week,Once a week,5.166666666666667
67745cfb4893225ef8d4bc4a,Critical Thinking,0,5,with,1,0,72,fake,False,Once a week,Once a week,5.166666666666667
67745cfb4893225ef8d4bc4a,Critical Thinking,0,105,after,0,1,77,fake,True,Once a week,Once a week,5.166666666666667
67745cfb4893225ef8d4bc4a,Critical Thinking,0,8,before,0,1,60,fake,False,Once a week,Once a week,5.166666666666667
67745cfb4893225ef8d4bc4a,Critical Thinking,0,8,with,0,1,65,fake,False,Once a week,Once a week,5.166666666666667
67745cfb4893225ef8d4bc4a,Critical Thinking,0,108,after,0,1,68,fake,True,Once a week,Once a week,5.166666666666667
67745cfb4893225ef8d4bc4a,Critical Thinking,0,10,before,0,0,83,real,False,Once a week,Once a week,5.166666666666667
67745cfb4893225ef8d4bc4a,Critical Thinking,0,10,with,0,0,82,real,False,Once a week,Once a week,5.166666666666667
67745cfb4893225ef8d4bc4a,Critical Thinking,0,110,after,1,1,81,real,True,Once a week,Once a week,5.166666666666667
67758b914f06b14a31669644,Critical Thinking,0,4,before,0,0,55,real,False,Once a week,Rarely,4.333333333333333
67758b914f06b14a31669644,Critical Thinking,0,4,with,0,0,55,real,False,Once a week,Rarely,4.333333333333333
67758b914f06b14a31669644,Critical Thinking,0,104,after,1,1,95,real,False,Once a week,Rarely,4.333333333333333
67758b914f06b14a31669644,Critical Thinking,0,8,before,0,1,100,fake,False,Once a week,Rarely,4.333333333333333
67758b914f06b14a31669644,Critical Thinking,0,8,with,1,0,100,fake,False,Once a week,Rarely,4.333333333333333
67758b914f06b14a31669644,Critical Thinking,0,108,after,0,1,50,fake,False,Once a week,Rarely,4.333333333333333
67758b914f06b14a31669644,Critical Thinking,0,7,before,1,0,100,fake,False,Once a week,Rarely,4.333333333333333
67758b914f06b14a31669644,Critical Thinking,0,7,with,1,0,100,fake,False,Once a week,Rarely,4.333333333333333
67758b914f06b14a31669644,Critical Thinking,0,107,after,1,0,75,fake,False,Once a week,Rarely,4.333333333333333
67758b914f06b14a31669644,Critical Thinking,0,10,before,1,1,100,real,False,Once a week,Rarely,4.333333333333333
67758b914f06b14a31669644,Critical Thinking,0,10,with,1,1,100,real,False,Once a week,Rarely,4.333333333333333
67758b914f06b14a31669644,Critical Thinking,0,110,after,1,1,50,real,False,Once a week,Rarely,4.333333333333333
677fb35eafd357a07e351a9f,Persuasive,0,5,before,1,0,60,fake,False,0-2 hours a day,Rarely,4.0
677fb35eafd357a07e351a9f,Persuasive,0,5,with,1,0,97,fake,False,0-2 hours a day,Rarely,4.0
677fb35eafd357a07e351a9f,Persuasive,0,105,after,1,0,85,fake,False,0-2 hours a day,Rarely,4.0
677fb35eafd357a07e351a9f,Persuasive,0,4,before,1,1,50,real,False,0-2 hours a day,Rarely,4.0
677fb35eafd357a07e351a9f,Persuasive,0,4,with,1,1,85,real,False,0-2 hours a day,Rarely,4.0
677fb35eafd357a07e351a9f,Persuasive,0,104,after,1,1,52,real,False,0-2 hours a day,Rarely,4.0
677fb35eafd357a07e351a9f,Persuasive,0,2,before,0,0,75,real,False,0-2 hours a day,Rarely,4.0
677fb35eafd357a07e351a9f,Persuasive,0,2,with,1,1,85,real,False,0-2 hours a day,Rarely,4.0
677fb35eafd357a07e351a9f,Persuasive,0,102,after,1,1,50,real,False,0-2 hours a day,Rarely,4.0
677fb35eafd357a07e351a9f,Persuasive,0,11,before,1,0,77,fake,False,0-2 hours a day,Rarely,4.0
677fb35eafd357a07e351a9f,Persuasive,0,11,with,1,0,90,fake,False,0-2 hours a day,Rarely,4.0
677fb35eafd357a07e351a9f,Persuasive,0,111,after,1,0,80,fake,False,0-2 hours a day,Rarely,4.0
67884b1aa6c55d9dd2388778,Critical Thinking,0,10,before,0,0,95,real,False,0-2 hours a day,Once a week,5.5
67884b1aa6c55d9dd2388778,Critical Thinking,0,10,with,1,1,100,real,False,0-2 hours a day,Once a week,5.5
67884b1aa6c55d9dd2388778,Critical Thinking,0,110,after,1,1,89,real,False,0-2 hours a day,Once a week,5.5
67884b1aa6c55d9dd2388778,Critical Thinking,0,12,before,1,1,75,real,False,0-2 hours a day,Once a week,5.5
67884b1aa6c55d9dd2388778,Critical Thinking,0,12,with,0,0,100,real,False,0-2 hours a day,Once a week,5.5
67884b1aa6c55d9dd2388778,Critical Thinking,0,112,after,0,0,91,real,False,0-2 hours a day,Once a week,5.5
67884b1aa6c55d9dd2388778,Critical Thinking,0,11,before,0,1,30,fake,False,0-2 hours a day,Once a week,5.5
67884b1aa6c55d9dd2388778,Critical Thinking,0,11,with,1,0,100,fake,False,0-2 hours a day,Once a week,5.5
67884b1aa6c55d9dd2388778,Critical Thinking,0,111,after,1,0,85,fake,False,0-2 hours a day,Once a week,5.5
67884b1aa6c55d9dd2388778,Critical Thinking,0,3,before,1,1,52,real,False,0-2 hours a day,Once a week,5.5
67884b1aa6c55d9dd2388778,Critical Thinking,0,3,with,1,1,100,real,False,0-2 hours a day,Once a week,5.5
67884b1aa6c55d9dd2388778,Critical Thinking,0,103,after,1,0,100,fake,False,0-2 hours a day,Once a week,5.5
6789a3633d3d26346e189cc0,Critical Thinking,0,0,before,1,0,100,fake,False,More than 6 hours a day,Once a week,6.833333333333333
6789a3633d3d26346e189cc0,Critical Thinking,0,0,with,1,0,100,fake,False,More than 6 hours a day,Once a week,6.833333333333333
6789a3633d3d26346e189cc0,Critical Thinking,0,100,after,1,0,100,fake,False,More than 6 hours a day,Once a week,6.833333333333333
6789a3633d3d26346e189cc0,Critical Thinking,0,3,before,0,0,100,real,True,More than 6 hours a day,Once a week,6.833333333333333
6789a3633d3d26346e189cc0,Critical Thinking,0,3,with,0,0,100,real,True,More than 6 hours a day,Once a week,6.833333333333333
6789a3633d3d26346e189cc0,Critical Thinking,0,103,after,0,0,100,real,True,More than 6 hours a day,Once a week,6.833333333333333
6789a3633d3d26346e189cc0,Critical Thinking,0,2,before,0,0,100,real,True,More than 6 hours a day,Once a week,6.833333333333333
6789a3633d3d26346e189cc0,Critical Thinking,0,2,with,0,0,100,real,True,More than 6 hours a day,Once a week,6.833333333333333
6789a3633d3d26346e189cc0,Critical Thinking,0,102,after,1,1,100,real,False,More than 6 hours a day,Once a week,6.833333333333333
6789a3633d3d26346e189cc0,Critical Thinking,0,1,before,1,0,100,fake,False,More than 6 hours a day,Once a week,6.833333333333333
6789a3633d3d26346e189cc0,Critical Thinking,0,1,with,1,0,100,fake,False,More than 6 hours a day,Once a week,6.833333333333333
6789a3633d3d26346e189cc0,Critical Thinking,0,101,after,1,0,100,fake,True,More than 6 hours a day,Once a week,6.833333333333333
678f0bb28ec3307e4f1afb78,Persuasive,0,2,before,1,1,50,real,False,0-2 hours a day,Never,6.0
678f0bb28ec3307e4f1afb78,Persuasive,0,2,with,1,1,100,real,False,0-2 hours a day,Never,6.0
678f0bb28ec3307e4f1afb78,Persuasive,0,102,after,0,0,50,real,False,0-2 hours a day,Never,6.0
678f0bb28ec3307e4f1afb78,Persuasive,0,8,before,1,0,100,fake,False,0-2 hours a day,Never,6.0
678f0bb28ec3307e4f1afb78,Persuasive,0,8,with,1,0,100,fake,False,0-2 hours a day,Never,6.0
678f0bb28ec3307e4f1afb78,Persuasive,0,108,after,1,0,100,fake,False,0-2 hours a day,Never,6.0
678f0bb28ec3307e4f1afb78,Persuasive,0,4,before,1,1,100,real,False,0-2 hours a day,Never,6.0
678f0bb28ec3307e4f1afb78,Persuasive,0,4,with,1,1,100,real,False,0-2 hours a day,Never,6.0
678f0bb28ec3307e4f1afb78,Persuasive,0,104,after,1,1,50,real,False,0-2 hours a day,Never,6.0
678f0bb28ec3307e4f1afb78,Persuasive,0,11,before,1,0,100,fake,False,0-2 hours a day,Never,6.0
678f0bb28ec3307e4f1afb78,Persuasive,0,11,with,1,0,100,fake,False,0-2 hours a day,Never,6.0
678f0bb28ec3307e4f1afb78,Persuasive,0,111,after,1,0,100,fake,False,0-2 hours a day,Never,6.0
67914a71e31261f2ae882759,Critical Thinking,0,4,before,1,1,40,real,False,0-2 hours a day,Never,6.0
67914a71e31261f2ae882759,Critical Thinking,0,4,with,0,0,75,real,False,0-2 hours a day,Never,6.0
67914a71e31261f2ae882759,Critical Thinking,0,104,after,1,0,66,fake,False,0-2 hours a day,Never,6.0
67914a71e31261f2ae882759,Critical Thinking,0,10,before,0,0,70,real,False,0-2 hours a day,Never,6.0
67914a71e31261f2ae882759,Critical Thinking,0,10,with,1,1,85,real,False,0-2 hours a day,Never,6.0
67914a71e31261f2ae882759,Critical Thinking,0,110,after,1,1,63,real,False,0-2 hours a day,Never,6.0
67914a71e31261f2ae882759,Critical Thinking,0,8,before,1,0,85,fake,False,0-2 hours a day,Never,6.0
67914a71e31261f2ae882759,Critical Thinking,0,8,with,1,0,100,fake,False,0-2 hours a day,Never,6.0
67914a71e31261f2ae882759,Critical Thinking,0,108,after,1,0,73,fake,False,0-2 hours a day,Never,6.0
67914a71e31261f2ae882759,Critical Thinking,0,9,before,0,0,54,real,False,0-2 hours a day,Never,6.0
67914a71e31261f2ae882759,Critical Thinking,0,9,with,1,1,82,real,False,0-2 hours a day,Never,6.0
67914a71e31261f2ae882759,Critical Thinking,0,109,after,1,1,60,real,False,0-2 hours a day,Never,6.0
6791a8549ed23cc3997dd33a,Critical Thinking,0,12,before,1,1,100,real,False,0-2 hours a day,Rarely,6.333333333333333
6791a8549ed23cc3997dd33a,Critical Thinking,0,12,with,0,0,100,real,False,0-2 hours a day,Rarely,6.333333333333333
6791a8549ed23cc3997dd33a,Critical Thinking,0,112,after,1,1,100,real,False,0-2 hours a day,Rarely,6.333333333333333
6791a8549ed23cc3997dd33a,Critical Thinking,0,9,before,1,1,50,real,False,0-2 hours a day,Rarely,6.333333333333333
6791a8549ed23cc3997dd33a,Critical Thinking,0,9,with,1,1,50,real,False,0-2 hours a day,Rarely,6.333333333333333
6791a8549ed23cc3997dd33a,Critical Thinking,0,109,after,0,0,100,real,False,0-2 hours a day,Rarely,6.333333333333333
6791a8549ed23cc3997dd33a,Critical Thinking,0,11,before,1,0,100,fake,False,0-2 hours a day,Rarely,6.333333333333333
6791a8549ed23cc3997dd33a,Critical Thinking,0,11,with,1,0,100,fake,False,0-2 hours a day,Rarely,6.333333333333333
6791a8549ed23cc3997dd33a,Critical Thinking,0,111,after,1,0,100,fake,False,0-2 hours a day,Rarely,6.333333333333333
6791a8549ed23cc3997dd33a,Critical Thinking,0,7,before,1,0,50,fake,False,0-2 hours a day,Rarely,6.333333333333333
6791a8549ed23cc3997dd33a,Critical Thinking,0,7,with,1,0,100,fake,False,0-2 hours a day,Rarely,6.333333333333333
6791a8549ed23cc3997dd33a,Critical Thinking,0,107,after,1,0,100,fake,False,0-2 hours a day,Rarely,6.333333333333333
6797d5ada6654ec99f741b08,Persuasive,0,11,before,1,0,100,fake,False,Once a month,Rarely,6.166666666666667
6797d5ada6654ec99f741b08,Persuasive,0,11,with,1,0,100,fake,False,Once a month,Rarely,6.166666666666667
6797d5ada6654ec99f741b08,Persuasive,0,111,after,0,1,61,fake,False,Once a month,Rarely,6.166666666666667
6797d5ada6654ec99f741b08,Persuasive,0,7,before,0,1,71,fake,True,Once a month,Rarely,6.166666666666667
6797d5ada6654ec99f741b08,Persuasive,0,7,with,1,0,27,fake,True,Once a month,Rarely,6.166666666666667
6797d5ada6654ec99f741b08,Persuasive,0,107,after,1,0,70,fake,False,Once a month,Rarely,6.166666666666667
6797d5ada6654ec99f741b08,Persuasive,0,10,before,1,1,77,real,True,Once a month,Rarely,6.166666666666667
6797d5ada6654ec99f741b08,Persuasive,0,10,with,1,1,100,real,True,Once a month,Rarely,6.166666666666667
6797d5ada6654ec99f741b08,Persuasive,0,110,after,1,1,73,real,False,Once a month,Rarely,6.166666666666667
6797d5ada6654ec99f741b08,Persuasive,0,2,before,1,1,67,real,True,Once a month,Rarely,6.166666666666667
6797d5ada6654ec99f741b08,Persuasive,0,2,with,1,1,86,real,True,Once a month,Rarely,6.166666666666667
6797d5ada6654ec99f741b08,Persuasive,0,102,after,0,0,85,real,False,Once a month,Rarely,6.166666666666667
679a7b94aea987a325617cf1,Critical Thinking,0,6,before,1,1,70,real,False,0-2 hours a day,Once a week,6.833333333333333
679a7b94aea987a325617cf1,Critical Thinking,0,6,with,1,1,80,real,False,0-2 hours a day,Once a week,6.833333333333333
679a7b94aea987a325617cf1,Critical Thinking,0,106,after,1,1,75,real,False,0-2 hours a day,Once a week,6.833333333333333
679a7b94aea987a325617cf1,Critical Thinking,0,4,before,1,1,85,real,False,0-2 hours a day,Once a week,6.833333333333333
679a7b94aea987a325617cf1,Critical Thinking,0,4,with,1,1,95,real,False,0-2 hours a day,Once a week,6.833333333333333
679a7b94aea987a325617cf1,Critical Thinking,0,104,after,1,1,75,real,False,0-2 hours a day,Once a week,6.833333333333333
679a7b94aea987a325617cf1,Critical Thinking,0,1,before,1,0,85,fake,False,0-2 hours a day,Once a week,6.833333333333333
679a7b94aea987a325617cf1,Critical Thinking,0,1,with,1,0,100,fake,False,0-2 hours a day,Once a week,6.833333333333333
679a7b94aea987a325617cf1,Critical Thinking,0,101,after,1,0,100,fake,False,0-2 hours a day,Once a week,6.833333333333333
679a7b94aea987a325617cf1,Critical Thinking,0,11,before,1,0,90,fake,False,0-2 hours a day,Once a week,6.833333333333333
679a7b94aea987a325617cf1,Critical Thinking,0,11,with,1,0,100,fake,False,0-2 hours a day,Once a week,6.833333333333333
679a7b94aea987a325617cf1,Critical Thinking,0,111,after,1,0,85,fake,False,0-2 hours a day,Once a week,6.833333333333333
67c83488e67b25dcb923d96d,Persuasive,0,3,before,1,1,81,real,False,Once a week,Once a week,4.833333333333333
67c83488e67b25dcb923d96d,Persuasive,0,3,with,1,1,82,real,False,Once a week,Once a week,4.833333333333333
67c83488e67b25dcb923d96d,Persuasive,0,103,after,1,1,83,real,False,Once a week,Once a week,4.833333333333333
67c83488e67b25dcb923d96d,Persuasive,0,6,before,1,1,70,real,False,Once a week,Once a week,4.833333333333333
67c83488e67b25dcb923d96d,Persuasive,0,6,with,1,1,73,real,False,Once a week,Once a week,4.833333333333333
67c83488e67b25dcb923d96d,Persuasive,0,106,after,1,1,78,real,False,Once a week,Once a week,4.833333333333333
67c83488e67b25dcb923d96d,Persuasive,0,1,before,1,0,70,fake,False,Once a week,Once a week,4.833333333333333
67c83488e67b25dcb923d96d,Persuasive,0,1,with,1,0,72,fake,False,Once a week,Once a week,4.833333333333333
67c83488e67b25dcb923d96d,Persuasive,0,101,after,0,1,90,fake,True,Once a week,Once a week,4.833333333333333
67c83488e67b25dcb923d96d,Persuasive,0,11,before,1,0,68,fake,False,Once a week,Once a week,4.833333333333333
67c83488e67b25dcb923d96d,Persuasive,0,11,with,1,0,75,fake,False,Once a week,Once a week,4.833333333333333
67c83488e67b25dcb923d96d,Persuasive,0,111,after,1,0,72,fake,False,Once a week,Once a week,4.833333333333333
67cedbbf4645675edee20cff,Critical Thinking,0,9,before,1,1,60,real,False,Once a month,Rarely,4.833333333333333
67cedbbf4645675edee20cff,Critical Thinking,0,9,with,0,0,73,real,False,Once a month,Rarely,4.833333333333333
67cedbbf4645675edee20cff,Critical Thinking,0,109,after,1,1,90,real,False,Once a month,Rarely,4.833333333333333
67cedbbf4645675edee20cff,Critical Thinking,0,12,before,1,1,70,real,False,Once a month,Rarely,4.833333333333333
67cedbbf4645675edee20cff,Critical Thinking,0,12,with,1,1,100,real,False,Once a month,Rarely,4.833333333333333
67cedbbf4645675edee20cff,Critical Thinking,0,112,after,0,0,92,real,False,Once a month,Rarely,4.833333333333333
67cedbbf4645675edee20cff,Critical Thinking,0,8,before,1,0,100,fake,False,Once a month,Rarely,4.833333333333333
67cedbbf4645675edee20cff,Critical Thinking,0,8,with,1,0,100,fake,False,Once a month,Rarely,4.833333333333333
67cedbbf4645675edee20cff,Critical Thinking,0,108,after,1,0,100,fake,False,Once a month,Rarely,4.833333333333333
67cedbbf4645675edee20cff,Critical Thinking,0,11,before,1,0,70,fake,False,Once a month,Rarely,4.833333333333333
67cedbbf4645675edee20cff,Critical Thinking,0,11,with,1,0,100,fake,False,Once a month,Rarely,4.833333333333333
67cedbbf4645675edee20cff,Critical Thinking,0,111,after,0,1,61,fake,False,Once a month,Rarely,4.833333333333333
67cf114d88ac6082ae5c17bd,Persuasive,0,11,before,1,0,49,fake,False,Once a week,Never,4.833333333333333
67cf114d88ac6082ae5c17bd,Persuasive,0,11,with,1,0,91,fake,False,Once a week,Never,4.833333333333333
67cf114d88ac6082ae5c17bd,Persuasive,0,111,after,0,1,72,fake,False,Once a week,Never,4.833333333333333
67cf114d88ac6082ae5c17bd,Persuasive,0,8,before,0,1,39,fake,False,Once a week,Never,4.833333333333333
67cf114d88ac6082ae5c17bd,Persuasive,0,8,with,1,0,97,fake,False,Once a week,Never,4.833333333333333
67cf114d88ac6082ae5c17bd,Persuasive,0,108,after,1,0,50,fake,False,Once a week,Never,4.833333333333333
67cf114d88ac6082ae5c17bd,Persuasive,0,9,before,0,0,93,real,False,Once a week,Never,4.833333333333333
67cf114d88ac6082ae5c17bd,Persuasive,0,9,with,1,1,84,real,False,Once a week,Never,4.833333333333333
67cf114d88ac6082ae5c17bd,Persuasive,0,109,after,1,1,51,real,False,Once a week,Never,4.833333333333333
67cf114d88ac6082ae5c17bd,Persuasive,0,2,before,1,1,87,real,False,Once a week,Never,4.833333333333333
67cf114d88ac6082ae5c17bd,Persuasive,0,2,with,1,1,93,real,False,Once a week,Never,4.833333333333333
67cf114d88ac6082ae5c17bd,Persuasive,0,102,after,1,1,82,real,False,Once a week,Never,4.833333333333333
67d26f091d1d3ba56b594c7d,Critical Thinking,0,4,before,1,1,85,real,False,Once a month,Rarely,6.5
67d26f091d1d3ba56b594c7d,Critical Thinking,0,4,with,1,1,50,real,False,Once a month,Rarely,6.5
67d26f091d1d3ba56b594c7d,Critical Thinking,0,104,after,1,1,80,real,False,Once a month,Rarely,6.5
67d26f091d1d3ba56b594c7d,Critical Thinking,0,9,before,1,1,50,real,False,Once a month,Rarely,6.5
67d26f091d1d3ba56b594c7d,Critical Thinking,0,9,with,1,1,80,real,False,Once a month,Rarely,6.5
67d26f091d1d3ba56b594c7d,Critical Thinking,0,109,after,1,1,30,real,False,Once a month,Rarely,6.5
67d26f091d1d3ba56b594c7d,Critical Thinking,0,7,before,0,1,50,fake,False,Once a month,Rarely,6.5
67d26f091d1d3ba56b594c7d,Critical Thinking,0,7,with,1,0,80,fake,False,Once a month,Rarely,6.5
67d26f091d1d3ba56b594c7d,Critical Thinking,0,107,after,0,1,60,fake,False,Once a month,Rarely,6.5
67d26f091d1d3ba56b594c7d,Critical Thinking,0,0,before,1,0,100,fake,False,Once a month,Rarely,6.5
67d26f091d1d3ba56b594c7d,Critical Thinking,0,0,with,1,0,100,fake,False,Once a month,Rarely,6.5
67d26f091d1d3ba56b594c7d,Critical Thinking,0,100,after,0,1,30,fake,False,Once a month,Rarely,6.5
67d47bef1b8777e754726be0,Persuasive,0,11,before,1,0,86,fake,False,2-4 hours a day,Everyday,6.0
67d47bef1b8777e754726be0,Persuasive,0,11,with,1,0,83,fake,False,2-4 hours a day,Everyday,6.0
67d47bef1b8777e754726be0,Persuasive,0,111,after,1,0,90,fake,False,2-4 hours a day,Everyday,6.0
67d47bef1b8777e754726be0,Persuasive,0,0,before,1,0,94,fake,False,2-4 hours a day,Everyday,6.0
67d47bef1b8777e754726be0,Persuasive,0,0,with,1,0,97,fake,False,2-4 hours a day,Everyday,6.0
67d47bef1b8777e754726be0,Persuasive,0,100,after,1,0,95,fake,False,2-4 hours a day,Everyday,6.0
67d47bef1b8777e754726be0,Persuasive,0,3,before,1,1,100,real,True,2-4 hours a day,Everyday,6.0
